timestamp,gpu_util,gpu_mem_ctrl_util,gpu_mem_used_MB,gpu_mem_util_pct,pcie_tx_MBps,pcie_rx_MBps,cpu_total_util,cpu_proc_util
1767157458.5281723,16,1,21520.5625,87.6101713890246,12.158203125,5.029296875,0.5,0.0
1767157458.6712954,16,1,21528.5625,87.64273937469468,0.29296875,4495.99609375,2.0,7.0
1767157458.8133674,16,1,21528.5625,87.64273937469468,0.341796875,9784.619140625,3.8,0.0
1767157458.9554968,16,1,21528.5625,87.64273937469468,584.765625,2745.458984375,4.0,0.0
1767157459.0977395,16,1,21528.5625,87.64273937469468,853.61328125,0.29296875,3.8,0.0
1767157459.239951,16,1,21528.5625,87.64273937469468,473.6328125,1353.466796875,3.8,0.0
1767157459.3823738,16,1,21528.5625,87.64273937469468,0.341796875,7348.046875,3.8,7.0
1767157459.5245636,16,1,21528.5625,87.64273937469468,211.962890625,7263.671875,3.8,0.0
1767157459.6668687,16,1,21528.5625,87.64273937469468,731.103515625,21.142578125,3.8,0.0
1767157459.8091393,16,1,21528.5625,87.64273937469468,38.330078125,9784.765625,3.7,0.0
1767157459.9514453,32,1,21528.5625,87.64273937469468,470.3125,4109.716796875,4.1,0.0
1767157460.0935981,32,1,21528.5625,87.64273937469468,830.46875,20.703125,3.9,7.0
1767157460.2358844,32,1,21528.5625,87.64273937469468,180.810546875,7852.05078125,3.9,0.0
1767157460.378112,32,1,21528.5625,87.64273937469468,122.998046875,550.048828125,3.9,0.0
1767157460.5409446,32,1,21528.5625,87.64273937469468,116.69921875,3708.88671875,4.0,0.0
1767157460.6832623,32,1,21528.5625,87.64273937469468,27.392578125,9390.673828125,4.0,0.0
1767157460.825668,32,1,21528.5625,87.64273937469468,273.14453125,6467.578125,3.8,7.0
1767157460.9680207,34,1,21528.5625,87.64273937469468,781.640625,0.29296875,3.9,0.0
1767157461.1102843,34,1,21528.5625,87.64273937469468,499.072265625,2988.8671875,3.8,0.0
1767157461.2526095,34,1,21530.5625,87.6508813711122,0.48828125,0.341796875,2.5,0.0
1767157461.394676,34,1,21530.5625,87.6508813711122,0.341796875,0.29296875,0.4,0.0
1767157461.5362146,34,1,21530.5625,87.6508813711122,0.390625,0.29296875,0.5,0.0
1767157461.677755,34,1,21530.5625,87.6508813711122,0.29296875,26.07421875,0.4,7.0
1767157461.8198872,34,1,21558.5625,87.7648693209575,395.21484375,3995.99609375,3.9,0.0
1767157461.9623928,16,4,21558.5625,87.7648693209575,345.361328125,4936.279296875,3.9,0.0
1767157462.1047046,16,4,21558.5625,87.7648693209575,428.857421875,4934.130859375,3.9,0.0
1767157462.2469826,16,4,21558.5625,87.7648693209575,422.94921875,4770.166015625,3.9,0.0
1767157462.3892772,16,4,21558.5625,87.7648693209575,175.634765625,4606.396484375,3.8,7.0
1767157462.5316203,16,4,21558.5625,87.7648693209575,429.931640625,4938.57421875,3.9,0.0
1767157462.6739173,16,4,21558.5625,87.7648693209575,330.6640625,3422.509765625,3.9,7.0
1767157462.8161743,16,4,21558.5625,87.7648693209575,429.8828125,4935.205078125,4.1,0.0
1767157462.958423,43,10,21558.5625,87.7648693209575,390.283203125,4937.890625,3.9,0.0
1767157463.1008167,43,10,21558.5625,87.7648693209575,429.833984375,4936.81640625,4.1,0.0
1767157463.2431386,43,10,21558.5625,87.7648693209575,430.029296875,4672.216796875,4.0,0.0
1767157463.385289,43,10,21558.5625,87.7648693209575,321.09375,3711.572265625,4.0,0.0
1767157463.526966,43,10,21558.5625,87.7648693209575,429.345703125,4930.029296875,4.0,7.1
1767157463.6687,43,10,21558.5625,87.7648693209575,219.23828125,3091.9921875,4.0,0.0
1767157463.8103418,43,10,21558.5625,87.7648693209575,428.662109375,4930.029296875,3.9,0.0
1767157463.951967,41,9,21558.5625,87.7648693209575,428.466796875,3719.3359375,4.0,0.0
1767157464.09362,41,9,21558.5625,87.7648693209575,371.044921875,5520.60546875,3.9,0.0
1767157464.2354448,41,9,21558.5625,87.7648693209575,323.876953125,4926.66015625,4.0,0.0
1767157464.3776453,41,9,21558.5625,87.7648693209575,374.90234375,3714.16015625,3.8,7.0
1767157464.5198586,41,9,21558.5625,87.7648693209575,427.978515625,4366.552734375,3.9,0.0
1767157464.661811,41,9,21558.5625,87.7648693209575,112.255859375,4921.19140625,3.9,0.0
1767157464.8038423,41,9,21558.5625,87.7648693209575,364.35546875,2987.646484375,4.1,0.0
1767157464.9460757,43,7,21558.5625,87.7648693209575,422.607421875,4811.5234375,3.8,0.0
1767157465.0882604,43,7,21558.5625,87.7648693209575,324.21875,4934.228515625,4.1,0.0
1767157465.2302938,43,7,21558.5625,87.7648693209575,474.51171875,4180.419921875,4.1,0.0
1767157465.3720322,43,7,21558.5625,87.7648693209575,361.71875,4791.40625,4.0,0.0
1767157465.5138276,43,7,21558.5625,87.7648693209575,450.537109375,4940.478515625,4.0,7.1
1767157465.655651,43,7,21558.5625,87.7648693209575,428.564453125,4930.615234375,4.1,7.1
1767157465.7972367,43,7,21558.5625,87.7648693209575,532.8125,4931.4453125,4.0,0.0
1767157465.9388876,50,7,21558.5625,87.7648693209575,114.208984375,4061.42578125,4.1,0.0
1767157466.0805285,50,7,21558.5625,87.7648693209575,327.099609375,6156.54296875,3.9,0.0
1767157466.2223673,50,7,21558.5625,87.7648693209575,353.466796875,3190.673828125,3.9,0.0
1767157466.3641741,50,7,21558.5625,87.7648693209575,501.806640625,3711.328125,4.0,0.0
1767157466.5058074,50,7,21558.5625,87.7648693209575,321.97265625,4941.11328125,3.8,0.0
1767157466.6473744,50,7,21558.5625,87.7648693209575,401.26953125,5312.890625,4.0,0.0
1767157466.7890842,50,7,21558.5625,87.7648693209575,430.908203125,4939.453125,4.1,0.0
1767157466.9307766,53,9,21558.5625,87.7648693209575,430.322265625,3698.291015625,4.1,0.0
1767157467.0728679,53,9,21558.5625,87.7648693209575,399.31640625,4940.185546875,3.9,0.0
1767157467.2150574,53,9,21558.5625,87.7648693209575,216.162109375,4280.46875,3.9,7.0
1767157467.3571117,53,9,21558.5625,87.7648693209575,320.947265625,2471.533203125,3.9,0.0
1767157467.499405,53,9,21558.5625,87.7648693209575,321.875,3701.123046875,4.0,0.0
1767157467.6417005,53,9,21558.5625,87.7648693209575,7.12890625,2477.099609375,3.9,0.0
1767157467.7839153,53,9,21558.5625,87.7648693209575,321.97265625,3703.515625,4.0,0.0
