timestamp,gpu_util,gpu_mem_ctrl_util,gpu_mem_used_MB,gpu_mem_util_pct,pcie_tx_MBps,pcie_rx_MBps,cpu_total_util,cpu_proc_util
1767161926.191847,0,0,21516.5625,87.59388739618954,14.990234375,141.162109375,0.7,22.9
1767161926.3355908,0,0,21528.5625,87.64273937469468,763.18359375,0.390625,0.9,0.0
1767161926.4777029,0,0,21528.5625,87.64273937469468,74.365234375,1569.7265625,3.0,7.0
1767161926.619979,0,0,21528.5625,87.64273937469468,467.48046875,0.29296875,3.1,0.0
1767161926.7622366,0,0,21528.5625,87.64273937469468,171.6796875,4284.27734375,3.0,0.0
1767161926.9044926,20,1,21528.5625,87.64273937469468,0.341796875,9784.765625,3.3,0.0
1767161927.0463476,20,1,21528.5625,87.64273937469468,2.1484375,9766.6015625,3.1,7.0
1767161927.1889062,20,1,21528.5625,87.64273937469468,853.564453125,0.29296875,3.0,0.0
1767161927.3308308,20,1,21528.5625,87.64273937469468,328.02734375,2461.962890625,3.4,0.0
1767161927.473077,20,1,21528.5625,87.64273937469468,0.341796875,9784.814453125,3.5,0.0
1767161927.614944,20,1,21528.5625,87.64273937469468,165.625,7657.6171875,3.2,0.0
1767161927.756991,20,1,21528.5625,87.64273937469468,851.3671875,19.677734375,3.0,0.0
1767161927.8993354,16,1,21528.5625,87.64273937469468,0.341796875,5716.40625,3.3,7.0
1767161928.041456,16,1,21528.5625,87.64273937469468,0.390625,9784.765625,3.0,0.0
1767161928.1833572,16,1,21528.5625,87.64273937469468,589.013671875,2714.697265625,3.1,0.0
1767161928.3254552,16,1,21528.5625,87.64273937469468,738.57421875,1152.9296875,3.0,0.0
1767161928.4678476,16,1,21528.5625,87.64273937469468,0.341796875,9784.814453125,3.1,0.0
1767161928.609741,16,1,21528.5625,87.64273937469468,502.783203125,3661.865234375,3.0,7.0
1767161928.7518444,16,1,21528.5625,87.64273937469468,827.880859375,16.30859375,3.1,0.0
1767161928.893762,16,1,21528.5625,87.64273937469468,0.341796875,22.65625,3.0,0.0
