timestamp,gpu_util,gpu_mem_ctrl_util,gpu_mem_used_MB,gpu_mem_util_pct,pcie_tx_MBps,pcie_rx_MBps,cpu_total_util,cpu_proc_util
1767162168.8358767,27,7,21558.5625,87.7648693209575,323.193359375,4926.5625,3.3,0.0
1767162168.9780695,27,7,21558.5625,87.7648693209575,321.630859375,1261.23046875,3.1,0.0
1767162169.1204069,27,7,21558.5625,87.7648693209575,415.72265625,3705.76171875,3.5,0.0
1767162169.2627623,27,7,21558.5625,87.7648693209575,427.9296875,2477.05078125,3.3,7.0
1767162169.4050055,30,6,21558.5625,87.7648693209575,322.94921875,3695.751953125,3.3,0.0
1767162169.5471153,30,6,21558.5625,87.7648693209575,426.416015625,2659.08203125,3.3,0.0
1767162169.6893806,30,6,21558.5625,87.7648693209575,331.787109375,3067.724609375,3.1,0.0
1767162169.8318174,30,6,21558.5625,87.7648693209575,426.26953125,3701.07421875,3.3,7.0
1767162169.9740572,30,6,21558.5625,87.7648693209575,424.8046875,3705.517578125,3.2,0.0
1767162170.11641,30,6,21558.5625,87.7648693209575,216.259765625,4927.490234375,4.0,0.0
1767162170.2586734,30,6,21558.5625,87.7648693209575,322.412109375,3694.482421875,4.5,0.0
1767162170.4009607,30,6,21558.5625,87.7648693209575,321.142578125,3712.40234375,3.2,0.0
1767162170.5429194,32,6,21558.5625,87.7648693209575,426.708984375,3697.4609375,3.3,0.0
1767162170.6850543,32,6,21558.5625,87.7648693209575,240.52734375,4640.380859375,3.5,0.0
1767162170.8270438,32,6,21558.5625,87.7648693209575,111.669921875,2474.267578125,3.6,7.0
1767162170.9694211,32,6,21558.5625,87.7648693209575,427.9296875,3696.875,4.4,0.0
1767162171.132134,32,6,21558.5625,87.7648693209575,321.630859375,3859.521484375,3.2,7.0
1767162171.27439,32,6,21558.5625,87.7648693209575,321.58203125,3702.001953125,3.1,0.0
1767162171.4165895,28,7,21558.5625,87.7648693209575,321.875,4928.955078125,3.3,0.0
1767162171.5588143,28,7,21558.5625,87.7648693209575,218.115234375,2479.638671875,3.3,0.0
1767162171.7010555,28,7,21558.5625,87.7648693209575,427.734375,3707.275390625,3.2,0.0
1767162171.8435109,28,7,21558.5625,87.7648693209575,427.44140625,3693.408203125,3.3,7.0
1767162171.985941,28,7,21558.5625,87.7648693209575,322.65625,3694.7265625,3.2,0.0
1767162172.1281781,28,7,21558.5625,87.7648693209575,457.12890625,4060.888671875,3.3,0.0
1767162172.2705712,28,7,21558.5625,87.7648693209575,321.337890625,2488.57421875,3.3,0.0
1767162172.4128175,25,6,21558.5625,87.7648693209575,425.927734375,3934.86328125,3.5,7.0
1767162172.5551603,25,6,21558.5625,87.7648693209575,429.8828125,4936.767578125,3.2,0.0
1767162172.6974347,25,6,21558.5625,87.7648693209575,426.7578125,3694.677734375,3.2,0.0
1767162172.8396788,25,6,21558.5625,87.7648693209575,339.35546875,4398.2421875,3.3,0.0
1767162172.981547,25,6,21558.5625,87.7648693209575,323.53515625,3700.09765625,3.3,0.0
1767162173.1241193,25,6,21558.5625,87.7648693209575,321.630859375,4926.708984375,3.3,0.0
1767162173.2664084,25,6,21558.5625,87.7648693209575,429.345703125,4928.271484375,3.2,0.0
1767162173.408725,29,7,21558.5625,87.7648693209575,305.859375,3704.4921875,3.2,7.0
1767162173.5510113,29,7,21558.5625,87.7648693209575,322.55859375,3702.83203125,4.3,0.0
1767162173.6932623,29,7,21558.5625,87.7648693209575,425.830078125,2486.5234375,3.9,0.0
1767162173.8355227,29,7,21558.5625,87.7648693209575,426.26953125,2478.564453125,4.3,0.0
1767162173.9773753,29,7,21558.5625,87.7648693209575,302.24609375,4206.0546875,4.8,0.0
1767162174.119664,29,7,21558.5625,87.7648693209575,322.75390625,218.359375,3.9,7.0
1767162174.2619324,29,7,21558.5625,87.7648693209575,429.1015625,3705.56640625,3.8,0.0
1767162174.4247336,38,8,21558.5625,87.7648693209575,337.79296875,3937.20703125,5.3,0.0
1767162174.5668519,38,8,21558.5625,87.7648693209575,324.12109375,3696.533203125,4.1,0.0
1767162174.7091167,38,8,21558.5625,87.7648693209575,322.65625,3711.181640625,4.2,0.0
1767162174.8513224,38,8,21558.5625,87.7648693209575,219.43359375,4925.341796875,5.6,0.0
