cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
10,1,100,32.02854132652283,3.122215244850693,,7
10,2,100,31.39885640144348,3.184829368352497,,7
10,3,100,30.030228853225708,3.3299779528406246,,7
10,4,100,34.763582944869995,2.876573457879342,,7
10,5,100,37.97614002227783,2.633232338550924,,7
10,6,100,32.60900950431824,3.0666371509001995,,7
10,7,100,41.72254538536072,2.396785696471127,,7
10,8,100,38.98931097984314,2.5648055194332215,,7
10,1,100,31.131179094314575,3.212213700516817,,8
10,2,100,31.67594337463379,3.1569699066983548,,8
10,3,100,32.818161487579346,3.0470933003924334,,8
10,4,100,35.37873983383179,2.826556301035136,,8
10,5,100,39.135844707489014,2.5552022895487436,,8
10,6,100,36.996524810791016,2.7029565752843996,,8
10,7,100,43.9234881401062,2.27668621583564,,8
10,8,100,41.460983991622925,2.411906095142477,,8
