cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
2,-1,100,115.20030069351196,0.8680532897743727,0.116749390456287,3
2,0,100,116.30992436408997,0.8597718599400486,0.116749390456287,3
2,1,100,119.33935832977295,0.8379465199039189,0.2640412748171369,3
2,2,100,107.12338781356812,0.9335029636481877,0.3055337861372344,3
2,3,100,105.0545220375061,0.9518866780841517,0.31724573319400906,3
2,4,100,101.0040533542633,0.9900592766238631,0.32789097875304773,3
2,5,100,106.71284317970276,0.9370943273585314,0.3243425635667015,3
2,6,100,100.97342538833618,0.9903595883313608,0.32806513409961685,3
2,7,100,112.67068195343018,0.8875423336954035,0.328391675374434,3
2,8,100,105.78530049324036,0.9453109225358769,0.32534395680947403,3
2,-1,100,119.88521957397461,0.834131182770996,0.12075496342737722,4
2,0,100,120.10017657279968,0.832638242953658,0.12075496342737722,4
2,1,100,118.33583760261536,0.845052538824383,0.28596307906652735,4
2,2,100,109.69758343696594,0.9115971096798287,0.35024817136886105,4
2,3,100,102.09695935249329,0.9794610988829406,0.37883141762452105,4
2,4,100,105.16197395324707,0.9509140637133534,0.3899120515499826,4
2,5,100,102.93680095672607,0.9714698637471677,0.39563740856844304,4
2,6,100,100.82862663269043,0.9917818316051349,0.39208899338209685,4
2,7,100,101.29789638519287,0.9871873313118219,0.3899338209683037,4
2,8,100,95.2308349609375,1.0500800506581587,0.398532741205155,4
2,-1,100,112.24049282073975,0.8909440567025205,0.1206461163357715,5
2,0,100,114.28066730499268,0.8750386426526512,0.1206461163357715,5
2,1,100,104.43255853652954,0.9575557795514598,0.29249390456287006,5
2,2,100,105.102783203125,0.9514495901287106,0.35919540229885055,5
2,3,100,93.55973410606384,1.0688358721352837,0.3989245907349356,5
2,4,100,90.82356142997742,1.1010358812795222,0.42733368164402646,5
2,5,100,90.26585364341736,1.1078386340313806,0.4315787182166492,5
2,6,100,88.89603185653687,1.1249096040797755,0.4409831069313828,5
2,7,100,88.49585103988647,1.1299964780826666,0.4434865900383142,5
2,8,100,97.94668221473694,1.0209636277496505,0.44235458028561475,5
2,-1,100,112.25207948684692,0.8908520934056945,0.12077673284569836,6
2,0,100,114.32777118682861,0.8746781203018915,0.12077673284569836,6
2,1,100,106.73510384559631,0.9368988870302749,0.29249390456287006,6
2,2,100,99.04272198677063,1.009665303962034,0.367054162312783,6
2,3,100,90.88373637199402,1.1003068754864174,0.41050592128178337,6
2,4,100,93.01680898666382,1.0750745063114064,0.43643329850226403,6
2,5,100,90.95335698127747,1.0994646412070834,0.45480668756530823,6
2,6,100,83.33278107643127,1.200007952552092,0.46035788923719956,6
2,7,100,83.15145087242126,1.2026248363775318,0.46266544757924066,6
2,8,100,83.28077340126038,1.200757340691154,0.46497300592128177,6
2,-1,100,110.79423236846924,0.9025740587960321,0.11779432253570185,7
2,0,100,111.40854263305664,0.8975972365904412,0.1207985022640195,7
2,1,100,96.15708756446838,1.0399649420845358,0.29591170323928945,7
2,2,100,87.1141631603241,1.1479189648640822,0.3727795193312435,7
2,3,100,82.7448410987854,1.2085345584338536,0.4141849529780564,7
2,4,100,79.78016948699951,1.2534443163384779,0.4460771508185301,7
2,5,100,79.83564591407776,1.2525733192867745,0.4500174155346569,7
2,6,100,78.36925292015076,1.2760106326634055,0.46497300592128177,7
2,7,100,76.9995527267456,1.298708842567929,0.4710249042145594,7
2,8,100,77.9774079322815,1.282422725398153,0.47141675374433994,7
2,-1,100,109.37889528274536,0.914253154061386,0.1206896551724138,8
2,0,100,110.21756219863892,0.9072964235933255,0.11901340996168583,8
2,1,100,90.52047514915466,1.1047224380475853,0.2936259143155695,8
2,2,100,81.92452430725098,1.2206357112915112,0.3745863810518983,8
2,3,100,76.6963586807251,1.30384286451309,0.42014977359804945,8
2,4,100,74.3449854850769,1.3450806311620407,0.447122082897945,8
2,5,100,73.42818069458008,1.3618749511981474,0.45485022640195055,8
2,6,100,73.15190362930298,1.3670184238369196,0.46172936259143155,8
2,7,100,71.92505884170532,1.3903360193292686,0.47019766631835597,8
2,8,100,72.53416585922241,1.3786606465439268,0.4665621734587252,8
4,-1,100,49.29728889465332,2.0285091176858976,0.116749390456287,3
4,0,100,49.47614359855652,2.0211761209884904,0.116749390456287,3
4,1,100,50.92745566368103,1.9635773807430774,0.2640412748171369,3
4,2,100,48.208335876464844,2.0743300547907872,0.30586032741205155,3
4,3,100,47.424022912979126,2.108635958267297,0.31724573319400906,3
4,4,100,46.36239957809448,2.1569202826000504,0.3290447579240683,3
4,5,100,52.36076211929321,1.909827052787555,0.31511233019853707,3
4,6,100,57.667181730270386,1.7340885578167324,0.3032262277951933,3
4,7,100,59.467060804367065,1.6816032043180504,0.30697056774642983,3
4,8,100,58.51989006996155,1.708820708317262,0.3055337861372344,3
4,-1,100,48.51710748672485,2.0611286447231376,0.12101619644723093,4
4,0,100,50.05477571487427,1.9978113690814925,0.12075496342737722,4
4,1,100,48.09015870094299,2.079427531563524,0.28596307906652735,4
4,2,100,46.51592969894409,2.149801168055983,0.34983455242075934,4
4,3,100,45.36447286605835,2.2043681692335917,0.3788531870428422,4
4,4,100,49.00651574134827,2.0405449864624225,0.37245297805642635,4
4,5,100,51.829142570495605,1.9294164448887925,0.36783786137234414,4
4,6,100,55.323832273483276,1.8075392808232849,0.3647901428073842,4
4,7,100,57.25903820991516,1.7464491742490302,0.3648989898989899,4
4,8,100,59.53411626815796,1.6797091528086623,0.35876001393242773,4
4,-1,100,48.079400300979614,2.079892830900441,0.1206461163357715,5
4,0,100,48.76238536834717,2.0507610373161196,0.1206461163357715,5
4,1,100,46.808050870895386,2.136384620581983,0.29249390456287006,5
4,2,100,44.685283184051514,2.237873252097699,0.367968477882271,5
4,3,100,44.96641731262207,2.22388186509869,0.4025165447579241,5
4,4,100,47.333813428878784,2.112654627970226,0.40049198885405785,5
4,5,100,52.79219055175781,1.8942195607882446,0.3955938697318008,5
4,6,100,56.07337307929993,1.7833776444762524,0.3915229885057471,5
4,7,100,58.038912773132324,1.722981965408086,0.39372169975618254,5
4,8,100,57.512840270996094,1.738742157904351,0.3953979449669105,5
4,-1,100,49.405598163604736,2.024062124880137,0.12077673284569836,6
4,0,100,48.994248390197754,2.041055905247991,0.12077673284569836,6
4,1,100,45.41416001319885,2.201956393577173,0.2913183559735284,6
4,2,100,43.18665647506714,2.3155300308495237,0.36594392197840475,6
4,3,100,41.965184926986694,2.382927661917502,0.41553465691396724,6
4,4,100,46.1896231174469,2.164988437894997,0.41816875653082547,6
4,5,100,53.383559465408325,1.8732358988687963,0.40325670498084293,6
4,6,100,55.27558732032776,1.8091169148595316,0.4095480668756531,6
4,7,100,56.73476314544678,1.762587776098356,0.40271246952281436,6
4,8,100,58.12622880935669,1.7203937370164089,0.3996647509578544,6
4,-1,100,47.57955479621887,2.10174307910815,0.1207985022640195,7
4,0,100,48.37207889556885,2.0673082960914577,0.1207985022640195,7
4,1,100,44.186596393585205,2.263129730773233,0.29591170323928945,7
4,2,100,42.128413915634155,2.3736948701714424,0.37452107279693486,7
4,3,100,40.80552935600281,2.4506482718937996,0.41877830024381746,7
4,4,100,47.78101921081543,2.0928812664876055,0.412900557297109,7
4,5,100,53.59505009651184,1.865843950512668,0.4068268895855103,7
4,6,100,56.3400604724884,1.7749359720483673,0.40384447927551376,7
4,7,100,57.34035634994507,1.743972419524313,0.40249477533960293,7
4,8,100,58.89019823074341,1.69807545235593,0.3948101706722396,7
4,-1,100,47.514324426651,2.104628471659581,0.12090734935562522,8
4,0,100,47.91574954986572,2.0869964664943916,0.11901340996168583,8
4,1,100,42.77683162689209,2.337714042784178,0.2936259143155695,8
4,2,100,41.50367712974548,2.4094250658173726,0.36681469871125044,8
