cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
2,-1,100,114.69142723083496,0.8719047483708953,0.116749390456287,3
2,0,100,116.38851571083069,0.8591912989804918,0.116749390456287,3
2,1,100,111.48651504516602,0.8969694671995754,0.2640412748171369,3
2,2,100,107.51979970932007,0.9300612563485995,0.3055337861372344,3
2,3,100,103.92402982711792,0.9622413619482837,0.32024991292232674,3
2,4,100,101.52072930335999,0.9850205045433056,0.3290447579240683,3
2,5,100,102.16135239601135,0.9788437374278951,0.32503918495297807,3
2,6,100,100.8052430152893,0.9920118935166182,0.3280433646812957,3
2,7,100,100.35819935798645,0.9964307913027741,0.328391675374434,3
2,8,100,101.42412090301514,0.9859587552710768,0.3242990247300592,3
2,-1,100,113.37778830528259,0.8820069741591592,0.12042842215256008,4
2,0,100,116.76217007637024,0.8564417733465671,0.12042842215256008,4
2,1,100,108.32668590545654,0.923133567358243,0.28596307906652735,4
2,2,100,102.92764830589294,0.9715562499087494,0.3497692441657959,4
2,3,100,97.97811222076416,1.0206361169184412,0.37822187391152906,4
2,4,100,96.32894396781921,1.038109584523289,0.3899120515499826,4
2,5,100,95.09642004966736,1.0515642959826623,0.39563740856844304,4
2,6,100,95.26829099655151,1.0496671972799403,0.3918712991988854,4
2,7,100,94.86877393722534,1.0540876186106294,0.3931992337164751,4
2,8,100,94.02518248558044,1.0635448648593246,0.398837513061651,4
2,-1,100,112.27586531639099,0.8906633649021732,0.1206461163357715,5
2,0,100,113.19198656082153,0.8834547659985358,0.1206461163357715,5
2,1,100,105.35206937789917,0.9491982510689825,0.29499738766980144,5
2,2,100,96.90736699104309,1.0319132910632351,0.36725008707767326,5
2,3,100,93.23489022254944,1.0725598513743344,0.4025165447579241,5
2,4,100,90.92325091362,1.0998286906283543,0.42733368164402646,5
2,5,100,89.7765142917633,1.1138770622683294,0.43490943921978403,5
2,6,100,88.92827367782593,1.1245017570259523,0.4409831069313828,5
2,7,100,89.38047695159912,1.118812557401674,0.44320358760013934,5
2,8,100,88.52616167068481,1.1296095765678578,0.44235458028561475,5
2,-1,100,110.78043055534363,0.9026865078850009,0.12077673284569836,6
2,0,100,112.20384502410889,0.8912350550777767,0.12077673284569836,6
2,1,100,100.50097131729126,0.9950152589499892,0.29249390456287006,6
2,2,100,92.96851086616516,1.0756330188396497,0.3656173807035876,6
2,3,100,87.9396960735321,1.1371428884218964,0.4114420062695925,6
2,4,100,85.89116549491882,1.164264094261427,0.43634622082897945,6
2,5,100,84.45317387580872,1.1840881213896524,0.45495907349355624,6
2,6,100,83.52290987968445,1.197276293941997,0.4540665273423894,6
2,7,100,83.09133815765381,1.2034948794574045,0.46266544757924066,6
2,8,100,83.08806419372559,1.2035423014170008,0.4632967607105538,6
