cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
2,-1,100,109.5011875629425,0.913232104834652,0.1206896551724138,8
2,0,100,109.93941283226013,0.9095919054304468,0.11901340996168583,8
2,1,100,89.86090683937073,1.1128309686296982,0.29369122257053293,8
2,2,100,81.20950078964233,1.2313830158743477,0.3745863810518983,8
2,3,100,77.50876665115356,1.2901766383417443,0.4115943921978405,8
2,4,100,73.94121837615967,1.352425645615846,0.44720916057122956,8
2,5,100,73.75777101516724,1.3557893442771802,0.4505398815743643,8
2,6,100,73.2253966331482,1.3656464095509082,0.4614245907349356,8
2,7,100,72.92262530326843,1.3713165095760471,0.46135928247997215,8
2,8,100,73.03581881523132,1.3691911944327433,0.46229536746778127,8
4,-1,100,46.51300668716431,2.1499362677750935,0.1206896551724138,8
4,0,100,48.6490752696991,2.0555375296575193,0.1196664925113201,8
4,1,100,42.464616537094116,2.354901754797362,0.2936259143155695,8
4,2,100,41.105541944503784,2.432761989490592,0.37373737373737376,8
4,3,100,40.868860721588135,2.446850688626538,0.4125522466039707,8
4,4,100,47.543471574783325,2.1033382016015674,0.4196708463949843,8
4,5,100,51.387272357940674,1.9460071611399197,0.41054946011842564,8
4,6,100,57.11642932891846,1.7508097262895475,0.39631226053639845,8
4,7,100,57.71223258972168,1.7327349075351766,0.3956591779867642,8
4,8,100,58.22293210029602,1.7175363107398636,0.39818443051201674,8
6,-1,100,36.64559483528137,2.728840954813012,0.1206896551724138,8
6,0,100,38.04083752632141,2.628753899826929,0.1206896551724138,8
6,1,100,34.17367768287659,2.926228804753637,0.2936259143155695,8
6,2,100,35.939186096191406,2.7824781488470416,0.37282305816788575,8
6,3,100,37.984240770339966,2.6326707595557655,0.393177464298154,8
6,4,100,47.00660538673401,2.1273605949052756,0.38969435736677116,8
6,5,100,53.387022972106934,1.8731143718623702,0.384774468826193,8
6,6,100,56.23051071166992,1.7783939490211012,0.3903256704980843,8
6,7,100,58.13595509529114,1.7201059109820962,0.3865813305468478,8
6,8,100,77.92859315872192,1.2832260399764166,0.39039097875304773,8
8,-1,100,35.156975746154785,2.844385726520782,0.1206896551724138,8
8,0,100,36.98063921928406,2.704117671061068,0.11901340996168583,8
8,1,100,34.20708465576172,2.923371021130161,0.29369122257053293,8
8,2,100,36.94646096229553,2.7066191834192628,0.3619601184256357,8
8,3,100,42.23766493797302,2.367555122823487,0.3949407871821665,8
8,4,100,49.583669900894165,2.016793032864973,0.3906739811912226,8
8,5,100,63.7593412399292,1.5683976348453101,0.3815961337513062,8
8,6,100,62.2044780254364,1.6076013041875925,0.39117467781260884,8
8,7,100,77.04218912124634,1.297990116072941,0.3858847091605712,8
8,8,100,83.14103984832764,1.2027754305506377,0.3780041797283177,8
10,-1,100,32.17064714431763,3.10842363696943,0.1196664925113201,8
10,0,100,35.511372804641724,2.815999272968938,0.1206896551724138,8
10,1,100,31.479667901992798,3.176653588320402,0.29369122257053293,8
10,2,100,39.973389625549316,2.5016642555647617,0.3596525600835946,8
10,3,100,53.468782901763916,1.8702501641701113,0.38989028213166144,8
10,4,100,50.38214683532715,1.9848300694062844,0.39561563915012193,8
10,5,100,55.70828175544739,1.7950652371399265,0.3931992337164751,8
10,6,100,80.86530780792236,1.2366242423454055,0.3804858934169279,8
10,7,100,70.25864768028259,1.423312336654382,0.39439655172413796,8
10,8,100,62.5476233959198,1.5987817693249613,0.38884535005224663,8
