cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate
10,-1,100,29.626279830932617,3.3753816061505844,0.1206896551724138
10,0,100,30.41589879989624,3.2877542320183264,0.11901340996168583
10,1,100,29.564831018447876,3.3823971440121525,0.29369122257053293
10,2,100,29.395491123199463,3.4018822676202256,0.3745863810518983
10,3,100,39.26154565811157,2.5470214767089705,0.4171891327063741
10,4,100,48.35473656654358,2.068049732054368,0.4070010449320794
10,5,100,54.42192721366882,1.8374946482028225,0.3845785440613027
10,6,100,57.711891412734985,1.7327451509921146,0.3824669104841519
10,7,100,60.539875984191895,1.6518038462138886,0.3910005224660397
