cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate
10,-1,100,29.202949285507202,3.424311668740522,0.11901340996168583
10,0,100,30.4080069065094,3.288607514048977,0.11901340996168583
10,1,100,29.19555377960205,3.4251790788043426,0.2936259143155695
10,2,100,29.3673312664032,3.4051442772534783,0.3745863810518983
10,3,100,39.29405188560486,2.5449144387330134,0.39019505398815746
10,4,100,48.15361571311951,2.0766872543021706,0.4135754092650644
10,5,100,55.61546993255615,1.7980608654618606,0.3718216649251132
10,6,100,58.74673342704773,1.7022223052483587,0.38205329153605017
10,7,100,61.463820934295654,1.6269733719759991,0.3772422500870777
