cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
10,1,100,33.38105392456055,2.9957112865877398,0.178,8
10,2,100,32.06339406967163,3.118821413063964,0.188,8
10,3,100,31.194802045822144,3.2056622719743397,0.19,8
